description;historicVolatolity;implicitVolatility;createdAt
GFGC1033OC;0.0378037;0.000270877;10/3/2023 12:18
GFGC1033OC;0.0377951;0.000273892;10/3/2023 12:20
GFGC1033OC;0.0378046;0.000275294;10/3/2023 12:21
GFGC1033OC;0.0378018;0.000274919;10/3/2023 12:22
GFGC1033OC;0.0378094;0.00027299;10/3/2023 12:23
GFGC1033OC;0.0378796;0.000272811;10/3/2023 12:24
GFGC1033OC;0.0384768;0.000270911;10/3/2023 12:26
GFGC1033OC;0.0386576;0.000275372;10/3/2023 12:27
GFGC1033OC;0.0386144;0.000273287;10/3/2023 12:28
GFGC1033OC;0.0386754;0.000274852;10/3/2023 12:29
GFGC1033OC;0.039236;0.000274059;10/3/2023 12:30
GFGC1033OC;0.0387053;0.000276562;10/3/2023 12:31
GFGC1033OC;0.0390437;0.000271877;10/3/2023 12:32
GFGC1033OC;0.0391218;0.000380864;10/3/2023 12:34
GFGC1033OC;0.0396247;0.000374875;10/3/2023 12:35
GFGC1033OC;0.0396119;0.000377477;10/3/2023 12:37
GFGC1033OC;0.0402086;0.000374497;10/3/2023 12:38
GFGC1033OC;0.0402231;0.000372069;10/3/2023 12:39
GFGC1033OC;0.0401098;0.000267318;10/3/2023 12:40
GFGC1033OC;0.0401896;0.000378946;10/3/2023 12:41
GFGC1033OC;0.0401732;0.000381108;10/3/2023 12:43
GFGC1033OC;0.0401622;0.000381399;10/3/2023 12:49
GFGC1033OC;0.0340908;0.0003788;10/3/2023 12:50
GFGC1033OC;0.0281411;0.000270612;10/3/2023 12:55
GFGC1033OC;0.0274074;0.000382262;10/3/2023 12:59
GFGC1033OC;0.0256576;0.000278574;10/3/2023 13:05
GFGC1033OC;0.0255769;0.000282709;10/3/2023 13:06
GFGC1033OC;0.0256737;0.000284327;10/3/2023 13:07
GFGC1033OC;0.0250274;0.00028696;10/3/2023 13:10
GFGC1033OC;0.0250356;0.00028768;10/3/2023 13:11
GFGC1033OC;0.0250085;0.000288663;10/3/2023 13:12
GFGC1033OC;0.0249911;0.000283836;10/3/2023 13:15
GFGC1033OC;0.0249724;0.000287803;10/3/2023 13:18
GFGC1033OC;0.0247477;0.000290034;10/3/2023 13:19
GFGC1033OC;0.0238825;0.000290035;10/3/2023 13:21
GFGC1033OC;0.0238825;0.000288526;10/3/2023 13:23
GFGC1033OC;0.0238925;0.000288028;10/3/2023 13:24
GFGC1033OC;0.0238986;0.000289085;10/3/2023 13:26
GFGC1033OC;0.0239085;0.000288934;10/3/2023 13:27
GFGC1033OC;0.0238418;0.000288678;10/3/2023 13:29
GFGC1033OC;0.0239181;0.000286226;10/3/2023 13:33
GFGC1033OC;0.0239173;0.000289988;10/3/2023 13:34
GFGC1033OC;0.0239058;0.000290741;10/3/2023 13:36
GFGC1033OC;0.0239119;0.000292604;10/3/2023 13:37
GFGC1033OC;0.0239771;0.000292787;10/3/2023 13:38
GFGC1033OC;0.0239759;0.000431546;10/3/2023 13:45
GFGC1033OC;0.0239681;0.000432448;10/3/2023 13:48
GFGC1033OC;0.0234131;0.000447126;10/3/2023 13:49
GFGC1033OC;0.0231661;0.000454268;10/3/2023 13:50
GFGC1033OC;0.0231268;0.000461461;10/3/2023 13:52
GFGC1033OC;0.0231431;0.000462968;10/3/2023 13:53
GFGC1033OC;0.0231435;0.000464737;10/3/2023 13:54
GFGC1033OC;0.0233875;0.000468014;10/3/2023 13:55
GFGC1033OC;0.0235335;0.000470228;10/3/2023 13:57
GFGC1033OC;0.0236349;0.000472399;10/3/2023 13:58
GFGC1033OC;0.0216737;0.000472579;10/3/2023 14:00
GFGC1033OC;0.0198819;0.000471322;10/3/2023 14:02
GFGC1033OC;0.0198762;0.000465479;10/3/2023 14:03
GFGC1033OC;0.0198959;0.000465322;10/3/2023 14:06
GFGC1033OC;0.0205413;0.000462203;10/3/2023 14:07
GFGC1033OC;0.0206628;0.000461523;10/3/2023 14:08
GFGC1033OC;0.0207719;0.000457901;10/3/2023 14:09
GFGC1033OC;0.0207737;0.000460095;10/3/2023 14:10
GFGC1033OC;0.0208051;0.000460161;10/3/2023 14:11
GFGC1033OC;0.0209112;0.000452258;10/3/2023 14:15
GFGC1033OC;0.0217251;0.000438723;10/3/2023 14:16
GFGC1033OC;0.0210672;0.000429578;10/3/2023 14:18
GFGC1033OC;0.0208135;0.0004281;10/3/2023 14:19
GFGC1033OC;0.0209888;0.000428729;10/3/2023 14:20
GFGC1033OC;0.0208487;0.000297895;10/3/2023 14:21
GFGC1033OC;0.0200678;0.000291935;10/3/2023 14:23
GFGC1033OC;0.0199189;0.000289748;10/3/2023 14:24
GFGC1033OC;0.019065;0.000296268;10/3/2023 14:25
GFGC1033OC;0.0192081;0.000297458;10/3/2023 14:26
GFGC1033OC;0.01835;0.00043391;10/3/2023 14:30
GFGC1033OC;0.0184037;0.000439024;10/3/2023 14:31
GFGC1033OC;0.0168936;0.000440885;10/3/2023 14:32
GFGC1033OC;0.016903;0.000445761;10/3/2023 14:33
GFGC1033OC;0.0212414;0.000438075;10/3/2023 14:35
GFGC1033OC;0.020866;0.000453948;10/3/2023 14:37
GFGC1033OC;0.020878;0.000453439;10/3/2023 14:38
GFGC1033OC;0.0209314;0.000457053;10/3/2023 14:39
GFGC1033OC;0.0209708;0.000463607;10/3/2023 14:40
GFGC1033OC;0.0208899;0.000463896;10/3/2023 14:41
GFGC1033OC;0.0211769;0.000460229;10/3/2023 14:42
GFGC1033OC;0.0211739;0.000457357;10/3/2023 14:43
GFGC1033OC;0.0240533;0.000456757;10/3/2023 14:44
GFGC1033OC;0.0239754;0.000455305;10/3/2023 14:54
GFGC1033OC;0.0252374;0.000442177;10/3/2023 14:57
GFGC1033OC;0.0252571;0.000447991;10/3/2023 15:01
GFGC1033OC;0.0265734;0.000705297;10/3/2023 15:02
GFGC1033OC;0.0281696;0.000438021;10/3/2023 15:03
GFGC1033OC;0.0278651;0.000288193;10/3/2023 15:09
GFGC1033OC;0.0278732;0.000288827;10/3/2023 15:10
GFGC1033OC;0.0278736;0.000289439;10/3/2023 15:17
GFGC1033OC;0.0279062;0.00028838;10/3/2023 15:18
GFGC1033OC;0.0279281;0.000284135;10/3/2023 15:21
GFGC1033OC;0.0279289;0.000282922;10/3/2023 15:22
GFGC1033OC;0.0279798;0.000285446;10/3/2023 15:24
GFGC1033OC;0.0279102;0.000284058;10/3/2023 15:27
GFGC1033OC;0.0278404;0.000286928;10/3/2023 15:28
GFGC1033OC;0.0278716;0.000291738;10/3/2023 15:33
GFGC1033OC;0.029599;0.000295428;10/3/2023 15:36
GFGC1033OC;0.0295985;0.00029737;10/3/2023 15:37
GFGC1033OC;0.029537;0.000298366;10/3/2023 15:38
GFGC1033OC;0.0295488;0.000297798;10/3/2023 15:39
GFGC1033OC;0.0294612;0.000427602;10/3/2023 15:42
GFGC1033OC;0.0294069;0.000437444;10/3/2023 15:48
GFGC1033OC;0.0294015;0.00043773;10/3/2023 15:49
GFGC1033OC;0.0293762;0.000676141;10/3/2023 15:55
GFGC1033OC;0.0293505;0.000679398;10/3/2023 15:56
GFGC1033OC;0.0293505;0.000434002;10/3/2023 16:00
GFGC1033OC;0.0292748;0.000679675;10/3/2023 16:06
GFGC1033OC;0.0291744;0.000432035;10/3/2023 16:07
GFGC1033OC;0.0291234;0.000431627;10/3/2023 16:10
GFGC1033OC;0.029095;0.000298356;10/3/2023 16:11
GFGC1033OC;0.0291037;0.000433627;10/3/2023 16:16
GFGC1033OC;0.0292003;0.000433981;10/3/2023 16:17
GFGC1033OC;0.0292051;0.000431033;10/3/2023 16:22
GFGC1033OC;0.0287898;0.000428784;10/3/2023 16:23
GFGC1033OC;0.0286784;0.000297729;10/3/2023 16:24
GFGC1033OC;0.0286903;0.00029591;10/3/2023 16:33
GFGC1033OC;0.0286902;0.000292551;10/3/2023 16:35
GFGC1033OC;0.0286722;0.000292819;10/3/2023 16:38
GFGC1033OC;0.0286332;0.000292568;10/3/2023 16:40
GFGC1033OC;0.0293995;0.000290114;10/3/2023 16:41
GFGC1033OC;0.0305399;0.000292347;10/3/2023 16:45
GFGC1033OC;0.0307844;0.000292521;10/3/2023 16:49
GFGC1033OC;0.0306632;0.000292319;10/3/2023 16:50
GFGC1033OC;0.030584;0.000297064;10/3/2023 16:53
GFGC1033OC;0.0307195;0.000296538;10/3/2023 16:57
GFGC1033OC;0.134551;0.000296517;10/3/2023 16:59
GFGC1033OC;0.171003;1.25169;10/3/2023 17:36
GFGC1033OC;0.172697;0.000482342;10/4/2023 10:46
GFGC1033OC;0.172997;0.000860372;10/4/2023 11:01
GFGC1033OC;0.17299;0.000358761;10/4/2023 11:02
GFGC1033OC;0.173006;0.000364799;10/4/2023 11:03
GFGC1033OC;0.173002;0.000366969;10/4/2023 11:04
GFGC1033OC;0.172522;0.000359398;10/4/2023 11:05
GFGC1033OC;0.172555;0.000376978;10/4/2023 11:08
GFGC1033OC;0.172552;0.000392209;10/4/2023 11:09
GFGC1033OC;0.172536;0.000391549;10/4/2023 11:10
GFGC1033OC;0.172562;0.000384799;10/4/2023 11:11
GFGC1033OC;0.172558;0.000379433;10/4/2023 11:13
GFGC1033OC;0.172534;0.00037683;10/4/2023 11:14
GFGC1033OC;0.17266;0.0003822;10/4/2023 11:15
GFGC1033OC;0.17235;0.00036899;10/4/2023 11:16
GFGC1033OC;0.17235;0.000377167;10/4/2023 11:17
GFGC1033OC;0.172129;0.000376977;10/4/2023 11:21
GFGC1033OC;0.172117;0.000375813;10/4/2023 11:22
GFGC1033OC;0.171953;0.000376027;10/4/2023 11:24
GFGC1033OC;0.171731;0.000268981;10/4/2023 11:25
GFGC1033OC;0.171733;0.000269912;10/4/2023 11:26
GFGC1033OC;0.171734;0.000272552;10/4/2023 11:27
GFGC1033OC;0.171735;0.000276198;10/4/2023 11:28
GFGC1033OC;0.171753;0.000275437;10/4/2023 11:29
GFGC1033OC;0.171749;0.000274031;10/4/2023 11:30
GFGC1033OC;0.17175;0.000273554;10/4/2023 11:31
GFGC1033OC;0.17174;0.000273847;10/4/2023 11:32
GFGC1033OC;0.17174;0.000275762;10/4/2023 11:33
GFGC1033OC;0.171738;0.000276083;10/4/2023 11:34
GFGC1033OC;0.171732;0.000282337;10/4/2023 11:35
GFGC1033OC;0.171498;0.00028223;10/4/2023 11:36
GFGC1033OC;0.171497;0.000287257;10/4/2023 11:37
GFGC1033OC;0.171498;0.000288766;10/4/2023 11:38
GFGC1033OC;0.171492;0.000294935;10/4/2023 11:41
GFGC1033OC;0.171664;0.000296984;10/4/2023 11:42
GFGC1033OC;0.171706;0.000288637;10/4/2023 11:45
GFGC1033OC;0.171707;0.000294158;10/4/2023 11:46
GFGC1033OC;0.171707;0.000294049;10/4/2023 11:47
GFGC1033OC;0.171716;0.000289492;10/4/2023 11:48
GFGC1033OC;0.171717;0.000290488;10/4/2023 11:51
GFGC1033OC;0.171694;0.000291429;10/4/2023 11:53
GFGC1033OC;0.171682;0.00043296;10/4/2023 11:56
GFGC1033OC;0.171701;0.000438454;10/4/2023 11:57
GFGC1033OC;0.171702;0.000442969;10/4/2023 11:58
GFGC1033OC;0.1717;0.000442454;10/4/2023 11:59
GFGC1033OC;0.171683;0.000443786;10/4/2023 12:00
GFGC1033OC;0.171686;0.000444434;10/4/2023 12:02
GFGC1033OC;0.171686;0.000437436;10/4/2023 12:04
GFGC1033OC;0.171687;0.000438819;10/4/2023 12:05
GFGC1033OC;0.171666;0.000446795;10/4/2023 12:06
GFGC1033OC;0.171667;0.000448157;10/4/2023 12:07
GFGC1033OC;0.171668;0.000451815;10/4/2023 12:08
GFGC1033OC;0.171659;0.000450179;10/4/2023 12:09
GFGC1033OC;0.171411;0.000451014;10/4/2023 12:10
GFGC1033OC;0.171122;0.000449797;10/4/2023 12:11
GFGC1033OC;0.17107;0.000449922;10/4/2023 12:12
GFGC1033OC;0.171153;0.000441528;10/4/2023 12:15
GFGC1033OC;0.171189;0.000441398;10/4/2023 12:16
GFGC1033OC;0.171145;0.000445033;10/4/2023 12:17
GFGC1033OC;0.107355;0.000464409;10/4/2023 12:20
GFGC1033OC;0.0314302;0.000474642;10/4/2023 12:21
GFGC1033OC;0.0203539;0.000480341;10/4/2023 12:23
GFGC1033OC;0.0175208;0.000476983;10/4/2023 12:24
GFGC1033OC;0.0175143;0.000475552;10/4/2023 12:25
GFGC1033OC;0.0173656;0.000466134;10/4/2023 12:26
GFGC1033OC;0.0173974;0.000477958;10/4/2023 12:33
GFGC1033OC;0.017063;0.000478219;10/4/2023 12:34
GFGC1033OC;0.0168292;0.000475621;10/4/2023 12:36
GFGC1033OC;0.0168251;0.000472628;10/4/2023 12:37
GFGC1033OC;0.0167733;0.000474301;10/4/2023 12:39
GFGC1033OC;0.0164409;0.000472711;10/4/2023 12:42
GFGC1033OC;0.0164424;0.000470418;10/4/2023 12:43
GFGC1033OC;0.0164424;0.000473269;10/4/2023 12:44
GFGC1033OC;0.0148335;0.00047261;10/4/2023 12:46
GFGC1033OC;0.0143215;0.000474029;10/4/2023 12:49
GFGC1033OC;0.0143228;0.000475513;10/4/2023 12:50
GFGC1033OC;0.0143213;0.000472812;10/4/2023 12:51
GFGC1033OC;0.0143506;0.000472746;10/4/2023 12:52
GFGC1033OC;0.0141961;0.000483029;10/4/2023 12:57
GFGC1033OC;0.0140839;0.000480537;10/4/2023 12:58
GFGC1033OC;0.0152567;0.00048597;10/4/2023 13:00
GFGC1033OC;0.0154078;0.000489077;10/4/2023 13:01
GFGC1033OC;0.0155543;0.00048819;10/4/2023 13:05
GFGC1033OC;0.0152253;0.000487561;10/4/2023 13:06
GFGC1033OC;0.0151928;0.00048625;10/4/2023 13:07
GFGC1033OC;0.0151905;0.000487544;10/4/2023 13:08
GFGC1033OC;0.0153326;0.000487252;10/4/2023 13:09
GFGC1033OC;0.0154663;0.000488307;10/4/2023 13:10
GFGC1033OC;0.0160222;0.000495402;10/4/2023 13:12
GFGC1033OC;0.0160295;0.000499642;10/4/2023 13:13
GFGC1033OC;0.0154765;0.000501999;10/4/2023 13:14
GFGC1033OC;0.0154714;0.000501425;10/4/2023 13:19
GFGC1033OC;0.0154772;0.00050157;10/4/2023 13:20
GFGC1033OC;0.0154758;0.000502094;10/4/2023 13:21
GFGC1033OC;0.016357;0.00050283;10/4/2023 13:22
GFGC1033OC;0.0157357;0.000164333;10/4/2023 13:25
GFGC1033OC;0.0160083;0.00016497;10/4/2023 13:26
GFGC1033OC;0.0160358;0.000164897;10/4/2023 13:27
GFGC1033OC;0.0158246;0.000165934;10/4/2023 13:29
GFGC1033OC;0.0166876;0.000168445;10/4/2023 13:30
GFGC1033OC;0.0166979;0.000167364;10/4/2023 13:31
GFGC1033OC;0.0167813;0.0001674;10/4/2023 13:32
GFGC1033OC;0.017496;0.000167725;10/4/2023 13:33
GFGC1033OC;0.0178774;0.000168455;10/4/2023 13:39
GFGC1033OC;0.0182552;0.000164528;10/4/2023 13:41
GFGC1033OC;0.0182531;0.000493975;10/4/2023 13:43
GFGC1033OC;0.0182285;0.000497073;10/4/2023 13:44
GFGC1033OC;0.0182326;0.00047865;10/4/2023 13:45
GFGC1033OC;0.0182328;0.000485876;10/4/2023 13:48
GFGC1033OC;0.0182358;0.000492767;10/4/2023 13:49
GFGC1033OC;0.0182357;0.000161476;10/4/2023 13:51
GFGC1033OC;0.0182415;0.000510137;10/4/2023 13:52
GFGC1033OC;0.0182277;0.000163872;10/4/2023 13:53
GFGC1033OC;0.0182558;0.000502925;10/4/2023 13:57
GFGC1033OC;0.0183744;0.000501458;10/4/2023 13:58
GFGC1033OC;0.018352;0.00049968;10/4/2023 14:00
GFGC1033OC;0.017368;0.000507509;10/4/2023 14:03
GFGC1033OC;0.0172442;0.000499332;10/4/2023 14:14
GFGC1033OC;0.0173371;0.000497619;10/4/2023 14:15
GFGC1033OC;0.017335;0.000497164;10/4/2023 14:18
GFGC1033OC;0.0166338;0.000494019;10/4/2023 14:20
GFGC1033OC;0.0166768;0.000490066;10/4/2023 14:22
GFGC1033OC;0.0166797;0.000490792;10/4/2023 14:23
GFGC1033OC;0.01687;0.000493956;10/4/2023 14:31
GFGC1033OC;0.0168293;0.000493138;10/4/2023 14:33
GFGC1033OC;0.0168017;0.000492635;10/4/2023 14:46
GFGC1033OC;0.016858;0.000497056;10/4/2023 14:49
GFGC1033OC;0.0167873;0.00049543;10/4/2023 14:50
GFGC1033OC;0.0167859;0.000499293;10/4/2023 14:55
GFGC1033OC;0.0167982;0.000492721;10/4/2023 14:56
GFGC1033OC;0.0167537;0.000498293;10/4/2023 15:01
GFGC1033OC;0.0167537;0.000498096;10/4/2023 15:02
GFGC1033OC;0.0167512;0.000498306;10/4/2023 15:03
GFGC1033OC;0.0167484;0.000497889;10/4/2023 15:06
GFGC1033OC;0.0167462;0.0005032;10/4/2023 15:07
GFGC1033OC;0.0167462;0.000503275;10/4/2023 15:08
GFGC1033OC;0.0171237;0.000506486;10/4/2023 15:09
GFGC1033OC;0.0173662;0.000503133;10/4/2023 15:11
GFGC1033OC;0.0173662;0.000502816;10/4/2023 15:13
GFGC1033OC;0.0173558;0.000506683;10/4/2023 15:14
GFGC1033OC;0.0163066;0.000506839;10/4/2023 15:16
GFGC1033OC;0.0161789;0.00050706;10/4/2023 15:17
GFGC1033OC;0.0160408;0.000161238;10/4/2023 15:18
GFGC1033OC;0.0160972;0.000163528;10/4/2023 15:20
GFGC1033OC;0.0161473;0.000161873;10/4/2023 15:23
GFGC1033OC;0.0162584;0.00016088;10/4/2023 15:25
GFGC1033OC;0.0163946;0.000161585;10/4/2023 15:31
GFGC1033OC;0.01624;0.000162882;10/4/2023 15:33
GFGC1033OC;0.0155912;0.000161491;10/4/2023 15:35
GFGC1033OC;0.0156144;0.000163653;10/4/2023 15:39
GFGC1033OC;0.0156206;0.000166659;10/4/2023 15:41
GFGC1033OC;0.0156512;0.000168302;10/4/2023 15:42
GFGC1033OC;0.0156534;0.000165707;10/4/2023 15:43
GFGC1033OC;0.0156538;0.000165465;10/4/2023 15:44
GFGC1033OC;0.0125688;0.000164614;10/4/2023 15:45
GFGC1033OC;0.0125689;0.000165877;10/4/2023 15:46
GFGC1033OC;0.01229;0.000165917;10/4/2023 15:47
GFGC1033OC;0.0122055;0.000166965;10/4/2023 15:48
GFGC1033OC;0.0122054;0.000167531;10/4/2023 15:52
GFGC1033OC;0.0114456;0.000166901;10/4/2023 15:53
GFGC1033OC;0.0115345;0.000167933;10/4/2023 15:55
GFGC1033OC;0.0113484;0.000168102;10/4/2023 15:56
GFGC1033OC;0.00974201;0.000166878;10/4/2023 15:57
GFGC1033OC;0.00935857;0.000168575;10/4/2023 15:58
GFGC1033OC;0.00877937;0.000169614;10/4/2023 16:00
GFGC1033OC;0.00889873;0.000169375;10/4/2023 16:01
GFGC1033OC;0.00883852;0.000169627;10/4/2023 16:02
GFGC1033OC;0.00915624;0.000170341;10/4/2023 16:03
GFGC1033OC;0.00921965;0.000170667;10/4/2023 16:04
GFGC1033OC;0.00924154;0.000171607;10/4/2023 16:08
GFGC1033OC;0.00924017;0.000176026;10/4/2023 16:24
GFGC1033OC;0.00924;0.000177482;10/4/2023 16:25
GFGC1033OC;0.00923969;0.00017823;10/4/2023 16:26
GFGC1033OC;0.00925125;0.000177238;10/4/2023 16:27
GFGC1033OC;0.00906953;0.000176116;10/4/2023 16:28
GFGC1033OC;0.010215;0.000185271;10/4/2023 16:36
GFGC1033OC;0.0102143;0.00018601;10/4/2023 16:37
GFGC1033OC;0.0100299;0.000184866;10/4/2023 16:43
GFGC1033OC;0.00988864;0.000182628;10/4/2023 16:45
GFGC1033OC;0.00992045;0.00018336;10/4/2023 16:47
GFGC1033OC;0.00993083;0.000185249;10/4/2023 16:51
GFGC1033OC;0.00983566;0.000184652;10/4/2023 16:52
GFGC1033OC;0.00983377;0.000184701;10/4/2023 16:53
GFGC1033OC;0.0094995;0.000186164;10/4/2023 16:54
GFGC1033OC;0.0726645;0.000187584;10/4/2023 16:55
GFGC1033OC;0.0978597;0.76729;10/4/2023 16:56
GFGC1033OC;0.0979336;0.00018791;10/4/2023 16:57
GFGC1033OC;0.097932;0.000187943;10/4/2023 16:58
GFGC1033OC;0.122684;0.000188276;10/4/2023 17:20
GFGC1033OC;0.13551;1.00223;10/5/2023 10:46
GFGC1033OC;0.13551;0.000635607;10/5/2023 11:04
GFGC1033OC;0.135512;0.000638772;10/5/2023 11:07
GFGC1033OC;0.135535;0.000633638;10/5/2023 11:09
GFGC1033OC;0.135571;0.000639459;10/5/2023 11:12
GFGC1033OC;0.135598;0.000646444;10/5/2023 11:16
GFGC1033OC;0.135604;0.000654558;10/5/2023 11:18
GFGC1033OC;0.135547;0.000661023;10/5/2023 11:19
GFGC1033OC;0.135528;0.000672836;10/5/2023 11:20
GFGC1033OC;0.135588;0.000670179;10/5/2023 11:23
GFGC1033OC;0.135589;0.000658846;10/5/2023 11:24
GFGC1033OC;0.135591;0.000652671;10/5/2023 11:25
GFGC1033OC;0.135592;0.000658969;10/5/2023 11:26
GFGC1033OC;0.135599;0.00065508;10/5/2023 11:27
GFGC1033OC;0.135589;0.000650464;10/5/2023 11:28
GFGC1033OC;0.13558;0.000650843;10/5/2023 11:29
GFGC1033OC;0.135643;0.000634985;10/5/2023 11:30
GFGC1033OC;0.135617;0.000641756;10/5/2023 11:31
GFGC1033OC;0.135617;0.000640851;10/5/2023 11:32
GFGC1033OC;0.135617;0.000641881;10/5/2023 11:33
GFGC1033OC;0.135618;0.000651596;10/5/2023 11:34
GFGC1033OC;0.135913;0.000639693;10/5/2023 11:35
GFGC1033OC;0.135914;0.000635974;10/5/2023 11:36
GFGC1033OC;0.135914;0.000629226;10/5/2023 11:43
GFGC1033OC;0.135916;0.00062624;10/5/2023 11:46
GFGC1033OC;0.135927;0.000624916;10/5/2023 11:48
GFGC1033OC;0.135951;0.000621212;10/5/2023 11:50
GFGC1033OC;0.135954;0.000620319;10/5/2023 11:51
GFGC1033OC;0.135951;0.000191141;10/5/2023 11:53
GFGC1033OC;0.135962;0.000191078;10/5/2023 11:54
GFGC1033OC;0.135986;0.000188712;10/5/2023 11:58
GFGC1033OC;0.135998;0.00018976;10/5/2023 11:59
GFGC1033OC;0.135998;0.000188365;10/5/2023 12:00
GFGC1033OC;0.135998;0.000188575;10/5/2023 12:01
GFGC1033OC;0.136014;0.000186725;10/5/2023 12:03
GFGC1033OC;0.136012;0.000186548;10/5/2023 12:05
GFGC1033OC;0.136097;0.000181279;10/5/2023 12:08
GFGC1033OC;0.136116;0.000181024;10/5/2023 12:09
GFGC1033OC;0.136688;0.000182029;10/5/2023 12:14
GFGC1033OC;0.136881;0.000181274;10/5/2023 12:15
GFGC1033OC;0.136883;0.000181024;10/5/2023 12:17
GFGC1033OC;0.136886;0.000181313;10/5/2023 12:20
GFGC1033OC;0.136886;0.000181298;10/5/2023 12:23
GFGC1033OC;0.136893;0.0001825;10/5/2023 12:25
GFGC1033OC;0.136901;0.000181597;10/5/2023 12:30
GFGC1033OC;0.136901;0.00018165;10/5/2023 12:32
GFGC1033OC;0.13681;0.000182117;10/5/2023 12:33
GFGC1033OC;0.136819;0.000182908;10/5/2023 12:40
GFGC1033OC;0.136826;0.000180081;10/5/2023 12:41
GFGC1033OC;0.136826;0.00018295;10/5/2023 12:42
GFGC1033OC;0.136827;0.000185014;10/5/2023 12:44
GFGC1033OC;0.136827;0.00018302;10/5/2023 12:46
GFGC1033OC;0.136829;0.000185735;10/5/2023 12:48
GFGC1033OC;0.136833;0.00018495;10/5/2023 12:49
GFGC1033OC;0.136835;0.000186689;10/5/2023 12:50
GFGC1033OC;0.115342;0.000187791;10/5/2023 12:54
GFGC1033OC;0.096092;0.000187563;10/5/2023 12:55
GFGC1033OC;0.0960262;0.000186625;10/5/2023 13:03
GFGC1033OC;0.0961203;0.000191253;10/5/2023 13:11
GFGC1033OC;0.0594749;0.000613342;10/5/2023 13:13
GFGC1033OC;0.0211253;0.000626832;10/5/2023 13:16
GFGC1033OC;0.0211259;0.000622253;10/5/2023 13:17
GFGC1033OC;0.0212747;0.000617302;10/5/2023 13:18
GFGC1033OC;0.0212169;0.00062106;10/5/2023 13:21
GFGC1033OC;0.0208497;0.000625582;10/5/2023 13:22
GFGC1033OC;0.0208362;0.000628797;10/5/2023 13:25
GFGC1033OC;0.0207032;0.000629395;10/5/2023 13:26
GFGC1033OC;0.0208003;0.000629015;10/5/2023 13:27
GFGC1033OC;0.0208003;0.000632173;10/5/2023 13:29
GFGC1033OC;0.0208231;0.000635008;10/5/2023 13:30
GFGC1033OC;0.0209167;0.000441956;10/5/2023 13:31
GFGC1033OC;0.0209767;0.000633495;10/5/2023 13:47
GFGC1033OC;0.0210716;0.000632672;10/5/2023 13:48
GFGC1033OC;0.0209529;0.000443022;10/5/2023 13:50
GFGC1033OC;0.0209619;0.000444539;10/5/2023 13:54
GFGC1033OC;0.0210565;0.0004439;10/5/2023 13:55
GFGC1033OC;0.0207342;0.000630138;10/5/2023 14:19
GFGC1033OC;0.0207679;0.000442771;10/5/2023 14:30
GFGC1033OC;0.0207132;0.000443686;10/5/2023 14:36
GFGC1033OC;0.0207266;0.000445116;10/5/2023 14:38
GFGC1033OC;0.0208654;0.000443535;10/5/2023 14:41
GFGC1033OC;0.0194511;0.000445989;10/5/2023 14:42
GFGC1033OC;0.0195556;0.000647898;10/5/2023 14:51
GFGC1033OC;0.0200375;0.000646901;10/5/2023 14:54
GFGC1033OC;0.0204557;0.000645277;10/5/2023 14:55
GFGC1033OC;0.0208636;0.000645449;10/5/2023 14:57
GFGC1033OC;0.0207973;0.000644599;10/5/2023 14:58
GFGC1033OC;0.0207915;0.000643945;10/5/2023 14:59
GFGC1033OC;0.020913;0.000644654;10/5/2023 15:01
GFGC1033OC;0.0208616;0.000648592;10/5/2023 15:02
GFGC1033OC;0.0205919;0.000646775;10/5/2023 15:03
GFGC1033OC;0.0204448;0.000649803;10/5/2023 15:04
GFGC1033OC;0.0204713;0.00064738;10/5/2023 15:06
GFGC1033OC;0.0204795;0.000644674;10/5/2023 15:08
GFGC1033OC;0.0203296;0.000644899;10/5/2023 15:09
GFGC1033OC;0.0210363;0.000647794;10/5/2023 15:12
GFGC1033OC;0.0204137;0.000647181;10/5/2023 15:13
GFGC1033OC;0.0202937;0.000655878;10/5/2023 15:18
GFGC1033OC;0.0156258;0.000652743;10/5/2023 15:19
GFGC1033OC;0.0140497;0.000649195;10/5/2023 15:20
GFGC1033OC;0.0140418;0.000652275;10/5/2023 15:31
GFGC1033OC;0.013978;0.00065125;10/5/2023 15:34
GFGC1033OC;0.0139808;0.000653781;10/5/2023 15:35
GFGC1033OC;0.0138631;0.000653399;10/5/2023 15:37
GFGC1033OC;0.0138266;0.000658485;10/5/2023 15:44
GFGC1033OC;0.0138355;0.000657388;10/5/2023 15:54
GFGC1033OC;0.0138353;0.000657437;10/5/2023 16:12
GFGC1033OC;0.0137889;0.000655001;10/5/2023 16:13
GFGC1033OC;0.0136826;0.000666695;10/5/2023 16:20
GFGC1033OC;0.0137058;0.000667413;10/5/2023 16:26
GFGC1033OC;0.0138052;0.000668132;10/5/2023 16:27
GFGC1033OC;0.0138088;0.000665287;10/5/2023 16:31
GFGC1033OC;0.0138367;0.000664347;10/5/2023 16:32
GFGC1033OC;0.0138861;0.00066535;10/5/2023 16:35
GFGC1033OC;0.0146189;0.000664098;10/5/2023 16:45
GFGC1033OC;0.0146197;0.000656128;10/5/2023 16:48
GFGC1033OC;0.0145378;0.000654875;10/5/2023 16:49
GFGC1033OC;0.0148143;0.000655193;10/5/2023 16:50
GFGC1033OC;0.0142522;0.000654296;10/5/2023 16:51
GFGC1033OC;0.0140994;0.000654645;10/5/2023 16:52
